工廠名稱,工廠登記編號,工廠設立許可案號,工廠地址,工廠市鎮鄉村里,工廠負責人姓名,統一編號,工廠組織型態,工廠設立核准日期,工廠登記核准日期,工廠登記狀態,產業類別,主要產品,WebURL,ProductName,Material,Longitude,Latitude
東益實業有限公司,18000360,,新竹市香山區樹下里牛埔南路528號,新竹市香山區樹下里,魏志明,56353510,有限公司,,1090504,生產中,14木竹製品製造業、14木竹製品製造業,140木竹製品,,,,,
漢威光電股份有限公司晶圓廠,95A00177,,新竹科學園區新竹市東區科園里展業二路22號1樓及24號1樓、4樓,新竹市東區科園里,蘇峯正,22099717,股份有限公司,,0810408,生產中,26電子零組件製造業,261半導體,http://hw.com.tw/main.htm,ＭＭＩＣ　ＳＷＩＴＣＨ、ＦＯＵＮＤＲＹ、ＰＯＷＥＲ　ＦＥＴ－ＣＨＩＰ、ＰＯＷＥＲ　ＦＥＴ－ＣＰＦ、ＯＴＨＥＲ,,121.001434,24.7828579
山內鑄造工業股份有限公司,99667652,06810000149850,新竹市香山區大湖里五福路一段四六六號,新竹市香山區大湖里,陳聰賢　　,47229723,股份有限公司,0681004,0691218,生產中,24基本金屬製造業,241鋼鐵,,瓦斯器具鑄造，機械零件鑄造,,120.930946,24.7449989
樺增科技有限公司,18000215,,新竹市香山區埔前里牛埔南路149號,新竹市香山區埔前里,莊蒼隆,28351982,有限公司,,1040921,生產中,22塑膠製品製造業,220塑膠製品,,膠帶,,120.935104,24.7959957
飛鳥車用電子股份有限公司,95A00688,,新竹科學園區新竹市東區科園里展業二路10、12號2樓,新竹市東區科園里,胡龍融,12671411,股份有限公司,,0950309,生產中,27電腦、電子產品及光學製品製造業、26電子零組件製造業,273視聽電子產品、269其他電子零組件,http://www.asuka-autotronics.com,車用影音主機、數位電視盒Ｃａｒ　ＴＶ、手機鏡像盒、車用天線、行車記錄器、ＤＶＲ,塑膠外殼、影像ＩＣ、ＬＣＤ螢幕、電阻電容、ＰＣＢ板,120.999741,24.782568
和湳股份有限公司,99668139,06710000303322,新竹市香山區中埔里牛埔路２３３號,新竹市香山區中埔里,郭中銘　　,47037936,股份有限公司,0671201,0690806,生產中,28電力設備及配備製造業,284照明設備及配備,,點燈管、起動器,,120.948112,24.7999535
建興儲存科技股份有限公司新竹一廠,95A01283,,新竹科學園區新竹市東區篤行路8號1、2、3樓,新竹市東區,曾煥雄,82834183,股份有限公司,,1090225,生產中,26電子零組件製造業、27電腦、電子產品及光學製品製造業,269其他電子零組件、271電腦及其週邊設備,,,,,
全磊微機電股份有限公司,95A00370,,新竹科學園區新竹市東區科園里展業二路10、12號1樓,新竹市東區科園里,羅凱豊,86124830,股份有限公司,,0871221,生產中,26電子零組件製造業,264光電材料及元件、269其他電子零組件,http://www.metrodyne.com.tw,壓力感測器,,120.999741,24.782568
宏基工業社,99667996,07010000167040,新竹市北區北門里北門街２０４號,新竹市北區北門里,陳奕仁,47108431,獨資,0701104,0701128,生產中,29機械設備製造業、25金屬製品製造業、21橡膠製品製造業,291金屬加工用機械設備、293通用機械設備、210橡膠製品,,模具,,120.965439,24.8092918
易益股份有限公司,99668282,06710000054441,新竹市東區光復里東明街209號,新竹市東區光復里,倪裕榮　　,47136133,股份有限公司,0670406,0670428,生產中,28電力設備及配備製造業、23非金屬礦物製品製造業,231玻璃及其製品、284照明設備及配備,,,,,
云長科技股份有限公司,95A00904,,新竹科學園區新竹市東區科園里研發二路24、26號2樓,新竹市東區科園里,楊志強,24265901,股份有限公司,,1010809,生產中,28電力設備及配備製造業,284照明設備及配備,http://www.ycctek.com/,云長高階無電極燈（由１個沒有電極的泡殼＋１個電磁耦合器＋１個安定器＋１個鋁製燈罩＋１個安定器箱所組合而成）,鋁料＋玻璃＋三基色螢光粉＋ＰＣＢ＋電容＋電阻＋磁環＋電晶體＋小型變壓器等,120.99926,24.7803173
啟碁科技股份有限公司力行廠,95D00509,,新竹科學園區新竹市東區科園里力行六路5號,新竹市東區科園里,謝宏波,97331723,股份有限公司,,1050425,生產中,27電腦、電子產品及光學製品製造業,272通訊傳播設備,http://www.wnc.com.tw,衛星通訊系列產品、移動式通訊系列產品,,121.014153,24.7711678
維揚精業有限公司,18000171,,新竹市香山區香山里中華路五段203號,新竹市香山區香山里,徐文君,80053529,有限公司,,1030502,生產中,29機械設備製造業、29機械設備製造業,292其他專用機械設備、293通用機械設備,,其他專用機械設備，通用機械設備,,120.923752,24.7859516
佑勝光電股份有限公司,95A01128,,新竹科學園區新竹市東區科技五路2號4樓,新竹市東區,周明賢,24874670,股份有限公司,,1090616,生產中,26電子零組件製造業,269其他電子零組件,,,,,
禧騰光電實業有限公司,99710218,,新竹市東區東園里東園街一三號,新竹市東區東園里,吳玲玲　　　,86985014,有限公司,,0960308,生產中,27電腦、電子產品及光學製品製造業,277光學儀器及設備,,光學儀器鏡片、平面鏡圓整加工、平面鏡,,120.9847,24.8027363
台星玻璃企業股份有限公司,99668530,07610018005483,新竹市香山區埔前里樹下街18號,新竹市香山區埔前里,洪文富,22136261,股份有限公司,0760511,0770804,生產中,23非金屬礦物製品製造業,231玻璃及其製品,,模具燈具,,120.933784,24.7969589
歐特明電子股份有限公司,95A01147,,新竹科學園區新竹市東區科園里展業二路18號6樓,新竹市東區科園里,吳錫慶,54101167,股份有限公司,,1050624,生產中,30汽車及其零件製造業,303汽車零件,http://www.otobrite.com/,１．智能型倒車攝影機２．智能型３Ｄ環景影像系統,,121.000633,24.7830887
泰欣混凝土製品有限公司,18000229,,新竹市香山區海山里大湖路167巷59-1號,新竹市香山區海山里,蔡光輝,56706943,有限公司,,1050115,生產中,23非金屬礦物製品製造業,233水泥及其製品,,,,,
密科博股份有限公司竹科廠,95A01164,,新竹科學園區新竹市東區展業二路22號2樓,新竹市東區,王靖,42577292,股份有限公司,,1070905,生產中,22塑膠製品製造業,220塑膠製品,http://www.mycropore.com/index.html,濾芯、濾殼,,121.001434,24.7828579
虹冠電子工業股份有限公司,95A00410,,新竹科學園區新竹市東區科園里園區二路11號5樓,新竹市東區科園里,蔡高忠,16130417,股份有限公司,,0880818,生產中,26電子零組件製造業,261半導體、269其他電子零組件,http://www.championmicro.com.tw/,功率積體電路（ＰＯＷＥＲＩＣ）．場效電晶體（ＭＯＳＦＥＴ）,,120.998383,24.7799377
弘錩鋼模有限公司,99668396,07510018001499,新竹市東區柴橋里明湖路六○四巷一弄五號,新竹市東區柴橋里,陳彩美　　　,22242360,有限公司,0750524,0750828,生產中,29機械設備製造業、25金屬製品製造業,293通用機械設備、251金屬刀具、手工具及模具,,鋼模、鐵模、機械零件,,120.966492,24.7768822
大自然農業企業股份有限公司,18000328,,新竹市香山區埔前里牛埔南路224巷24號,新竹市香山區埔前里,曾金卿,54548224,股份有限公司,,1080219,生產中,25金屬製品製造業,251金屬刀具、手工具及模具,,油壓組件、輸送機、斗升機、移植機、零組件加工、播種機、種子造粒,,120.935623,24.79715
文松有限公司,18000170,,新竹市香山區牛埔里中華路四段458巷55號,新竹市香山區牛埔里,蘇永福,80011205,有限公司,,1030430,生產中,29機械設備製造業、29機械設備製造業,291金屬加工用機械設備、292其他專用機械設備、293通用機械設備,,金屬加工用機械設備，其他專用機械設備，通用機械設備,,120.938583,24.792263
鼎恒工業股份有限公司,99667577,08510018130376,新竹市香山區樹下里新竹巿樹下里牛埔南路370號,新竹市香山區樹下里,胡榮昌　　,86209909,股份有限公司,0850713,0850718,生產中,25金屬製品製造業,259其他金屬製品,,各種機械、機械板金、不銹鋼板金品,,120.932335,24.7944984
環球晶圓股份有限公司,95A00971,,新竹科學園區新竹市東區科園里工業東二路8號,新竹市東區科園里,曾榮琳,28113286,股份有限公司,,1010319,生產中,26電子零組件製造業,261半導體、262被動電子元件、269其他電子零組件,http://www.sas-globalwafers.com/pages/gw/tw/index.aspx,半導體矽晶材料及其元件,,121.005844,24.7779064
傑瑞產品開發股份有限公司,99668608,07610018005622,新竹市立功里光復路二段１９４巷６號,新竹市東區立功里,朱學德　　　,22371167,股份有限公司,0760616,0760727,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備、251金屬刀具、手工具及模具,,塑膠及板金模型、電腦機殼、沖壓電子、五金等零件、機械零件加工,,121.001144,24.7944221
經順機械股份有限公司,99668675,08710018130012,新竹巿中寮里延平路三段四七０巷三五號,新竹市北區中寮里,李明亮　　　,16184686,股份有限公司,0870109,0870116,生產中,29機械設備製造業、25金屬製品製造業,293通用機械設備、251金屬刀具、手工具及模具,,機械零件加工、小模具加工,,120.932129,24.83703
天荷工業社,99668297,08610018130158,新竹巿中埔里牛埔路二八六、二八八號,新竹市香山區牛埔里,黃崑熹　　　,20142885,獨資,0860510,0861110,生產中,29機械設備製造業,293通用機械設備、292其他專用機械設備,,機械零件,金剛砂、雙氧水、磷酸、氫氧酸,120.947044,24.8000813
聖建工業有限公司,99668299,07510018001886,新竹市牛埔里中華路四段六一五號,新竹市香山區牛埔里,張添來　　　,22272286,有限公司,0750807,0761229,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備、292其他專用機械設備,,機械零件,,120.932014,24.7893276
捷輝有限公司,99668303,08310018120359,新竹市復中里中央路三三一巷三五弄一三號一樓,新竹市東區復中里,劉思量　　　,84835510,有限公司,0830817,0830829,生產中,26電子零組件製造業,263印刷電路板、269其他電子零組件,,電子零件組件，印刷電路板及其零組件之組合,,120.977081,24.8121738
嘉邡企業有限公司,99668473,08710018130683,新竹巿東園里八德路一九巷二八號一樓,新竹市東區東園里,林錦和　　　,23484512,有限公司,0871003,0871014,生產中,29機械設備製造業、25金屬製品製造業,293通用機械設備、251金屬刀具、手工具及模具,,機械設備組裝加工,,120.9831,24.8064079
竹翔工業股份有限公司,99668477,07310018006502,新竹市內湖里中華路六段三三四號,新竹市香山區內湖里,吳國隆　　　,22270132,股份有限公司,0730615,0731231,生產中,25金屬製品製造業,254金屬加工處理,,粉末冶金製品（軸承、機械零件）,鐵粉、銅粉、不銹鋼粉、青銅粉、黃銅粉,120.909172,24.7405472
華達行股份有限公司,99668480,06110000040836,新竹市東園里公園路１８３巷１５號,新竹市東區東園里,周鵲喜　　,46438700,股份有限公司,0610506,0610701,生產中,28電力設備及配備製造業,284照明設備及配備,,鎢絲、燈絲,純原鎢絲、鑽石線模、鉬絲、銅絲,120.982475,24.8042336
台聖有限公司,99667521,08210018120219,新竹市樹下里樹下街九號,新竹市香山區樹下里,張盛彬　　　,47235197,有限公司,0820517,0820622,生產中,29機械設備製造業、22塑膠製品製造業,293通用機械設備、220塑膠製品,,塑膠容器,,120.933189,24.7958927
北群機械有限公司,99667525,08910018130438,新竹市香山區東香里東香南街五十號,新竹市香山區東香里,姜木興,70611932,有限公司,0891005,0891023,生產中,25金屬製品製造業、29機械設備製造業、30汽車及其零件製造業、31其他運輸工具及其零件製造業,259其他金屬製品、293通用機械設備、292其他專用機械設備、301汽車、302車體、303汽車零件,,機械零件、五金零件,,120.959274,24.76204
珈福企業有限公司,99667527,08910018130414,新竹市香山區中隘里中華路六段七０三巷二三弄一號,新竹市香山區中隘里,陳錦泉,70589277,有限公司,0890925,0891002,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備,,機械組件,,120.918961,24.7292271
森鈺實業股份有限公司,99667528,07410018006542,新竹市南市里中華路二段６４９號,新竹市東區南市里,陳耀堂　　　,47032539,股份有限公司,0740607,0740702,生產中,29機械設備製造業、25金屬製品製造業,259其他金屬製品、292其他專用機械設備,,木工機械零件,,120.966393,24.7986679
雷欣實業股份有限公司,99667722,08910018130525,新竹市香山區埔前里牛埔南路二０七巷一一號,新竹市香山區埔前里,楊秉文,23365311,股份有限公司,0891228,0900116,生產中,29機械設備製造業,292其他專用機械設備,,半導體生產機械、製藥及食品工業生產機械,,120.933472,24.791708
上一玻璃工業社,99667727,08010018120006,新竹市中隘里中華路六段六八七巷八號,新竹市香山區中隘里,黃水木　　　,66885071,獨資,0800103,0800307,生產中,23非金屬礦物製品製造業,231玻璃及其製品,,玻璃製品、印刷,,120.916748,24.7313671
芳郎機械工業有限公司,99667729,08510018130851,新竹巿茄苳里草漯街二七九號,新竹市香山區茄苳里,張芳郎　　　,47221948,有限公司,0851212,0851228,生產中,29機械設備製造業,293通用機械設備,,機械零件,,120.942055,24.7598324
全霖精機有限公司,99667730,08710018130317,新竹巿虎山里延平路二段七三八巷一八號一樓,新竹市香山區虎山里,洪瑞發　　　,97042569,有限公司,0870602,0870615,生產中,29機械設備製造業,292其他專用機械設備、293通用機械設備,,機械零件,,120.922073,24.8063641
騰遠工程有限公司,99667857,08410018130207,新竹市湳雅里東大路二段四四六巷一四七弄一號,新竹市北區湳雅里,高俊明　　　,22581760,有限公司,0840607,0840620,生產中,22塑膠製品製造業,220塑膠製品,,風管,,120.963791,24.8232327
明興齒輪工業社,99667858,08210018120191,新竹市虎山里延平路二段七二七巷三二號,新竹市香山區虎山里,江明和　　　,66858095,合夥,0820428,0820531,生產中,25金屬製品製造業、29機械設備製造業,259其他金屬製品、293通用機械設備,,齒輪,,120.920853,24.8060341
金聲機械工業有限公司,99667859,06710000220830,新竹市埔前里牛埔南路二二四巷二五號,新竹市香山區埔前里,羅時豫　　　,47206643,有限公司,0671004,0690522,生產中,29機械設備製造業、25金屬製品製造業,253金屬容器、293通用機械設備,,槽桶、輸送機、吊車,,120.935341,24.7972
竹塹實業股份有限公司,99668711,08710018130280,新竹市香山區香村里元培街一五四號,新竹市香山區香村里,陳澄鴻,47123448,股份有限公司,0870518,0870602,生產中,27電腦、電子產品及光學製品製造業,271電腦及其週邊設備,,信號燈,,120.932358,24.7832813
品堅工業股份有限公司二廠,99668703,,新竹市香山區海山里中華路六段一巷六號,新竹市香山區海山里,范紀,86547009,股份有限公司,,0910920,生產中,28電力設備及配備製造業、29機械設備製造業,285家用電器、293通用機械設備,http://www.qandsinc.com/zh-tw/,果汁機、能量水機,,120.911942,24.7545166
泉鎰興業有限公司,18000042,,新竹市北區士林里吉羊路227號,新竹市北區士林里,鄭宗源,80620707,有限公司,,1001130,生產中,22塑膠製品製造業、22塑膠製品製造業,220塑膠製品,,塑膠組、護套,,120.952705,24.821888
坤大科技股份有限公司,18000081,,新竹市香山區香村里元培街154之2號1、2樓,新竹市香山區香村里,陳澄鈞,24280240,股份有限公司,,1010612,生產中,26電子零組件製造業,269其他電子零組件,,電路板代工,,120.932358,24.7832813
國拓真空股份有限公司,18000080,,新竹市香山區樹下里牛埔南路496巷51號,新竹市香山區樹下里,林國藩,53811372,股份有限公司,,1010608,生產中,29機械設備製造業,292其他專用機械設備,http://www.gotopvac.com.tw/,幫浦，機臺維修,,120.929573,24.7915745
尚荷科技有限公司,99668380,07510018047237,新竹市香山區埔前里中華路四段三九二號,新竹市香山區埔前里,張文鈞,28754985,有限公司,0751202,0770318,生產中,25金屬製品製造業,259其他金屬製品,,,,,
星通資訊股份有限公司,95A00195,,新竹科學園區新竹市東區科園里新安路8號6、7、8樓,新竹市東區科園里,葉茂林,22099863,股份有限公司,,0810421,生產中,27電腦、電子產品及光學製品製造業、26電子零組件製造業,272通訊傳播設備、273視聽電子產品、269其他電子零組件,http://www.looptelecom.com,Ｕ介面多工器、光纖網路存取設備、高速率數位用戶迴路設備、網際網路接取設備、時槽交換機、高速率網路存取設備,電路版、ＩＣ、電源供應器、ＬＣＤ、ＣＡＢＬＥ、ＣＯＮＮＥＣＴＯＲ,121.0042,24.7821579
光迅光電科技股份有限公司,18000230,,新竹市東區埔頂里公道五路二段87號,新竹市東區埔頂里,楊應銳,22927882,股份有限公司,,1050127,生產中,22塑膠製品製造業、22塑膠製品製造業,220塑膠製品,http://shiner-fiber.com.tw,塑膠光纖，塑膠無毒可塑劑，合成樹脂，化學材料,塑膠光纖，塑膠無毒可塑劑，合成樹脂，化學材料,121.006737,24.7977848
中西化學工業股份有限公司新竹工廠,99667526,00010018005260,新竹市東區新莊里關東路三七六巷三一、三三號,新竹市東區新莊里,李慧音　　　,46043805,股份有限公司,0580101,0580101,生產中,19其他化學製品製造業、15紙漿、紙及紙製品製造業,191農藥及環境用藥、159其他紙製品,,環境衛生用殺蟲劑、環境衛生用藥,,121.020058,24.7909412
興僖食品企業有限公司,18000196,,新竹市香山區埔前里埔前路248巷5弄2、6號,新竹市香山區埔前里,郭又仁,16011643,有限公司,,1040421,生產中,08食品製造業、08食品製造業,089其他食品,http://www.oldpot.com.tw/,米粉，調合米粉，炊粉,,120.9337,24.7949524
明霖科技有限公司,18000178,,新竹市香山區牛埔里中華路四段458巷38號,新竹市香山區牛埔里,吳明鐘,28760620,有限公司,,1030822,生產中,27電腦、電子產品及光學製品製造業、27電腦、電子產品及光學製品製造業,277光學儀器及設備,,光學儀器及設備,鋁板、顯示器、光學尺、交叉滑軌,120.938927,24.7922764
昱成精機股份有限公司一廠,99668960,,新竹市香山區埔前里埔前路一八八號,新竹市香山區埔前里,林金福,16485439,股份有限公司,,0950317,生產中,29機械設備製造業、27電腦、電子產品及光學製品製造業,293通用機械設備、277光學儀器及設備、275量測、導航、控制設備及鐘錶,,機械零件,,120.935623,24.7950382
佑嘉科技股份有限公司,99668720,,新竹市香山區埔前里牛埔東路三五O號,新竹市香山區埔前里,張美惠,16669437,股份有限公司,,0911122,生產中,15紙漿、紙及紙製品製造業、27電腦、電子產品及光學製品製造業,159其他紙製品、271電腦及其週邊設備、274資料儲存媒體,,加工紙、電腦及其週邊設備、資料儲存媒體、包裝材料,,120.941124,24.79529
上尚科技股份有限公司,95B00160,,新竹科學園區新竹市東區科園里研發二路30號1樓,新竹市東區科園里,詹元成,23242249,股份有限公司,,0991104,生產中,27電腦、電子產品及光學製品製造業,271電腦及其週邊設備、272通訊傳播設備,http://atop.com.tw,網路串列伺服器，電子標籤，資料收集器,ＩＣ、ＬＣＤ，ＰＣＢ，ＰＯＷＥＲＳＵＰＰＬＹ，金屬外殼等,121.00219,24.7803383
久盛玻璃工業有限公司,99667863,07010000150408,新竹市新民里西大路六四八巷六號,新竹市北區新民里,陳賢秀　　　,47244105,有限公司,0700812,0700923,生產中,23非金屬礦物製品製造業、16印刷及資料儲存媒體複製業,231玻璃及其製品、160印刷及資料儲存媒體複製,,玻璃管（瓶、蓋）,,120.961563,24.8085213
碩志企業股份有限公司,99668032,07699999005084,新竹市東勢里東光路二五二號,新竹市東區東勢里,鄭文盛　　　,43815835,股份有限公司,0760121,0770902,生產中,22塑膠製品製造業,220塑膠製品,,塑膠粒,,120.9855,24.8074284
派司有限公司,99668034,06810000110937,新竹市樹下里樹下街５號,新竹市香山區樹下里,郭芳宣　　　,47202647,有限公司,0680314,0690105,生產中,29機械設備製造業、25金屬製品製造業,293通用機械設備、251金屬刀具、手工具及模具,,機械零件、各種模型,,120.933174,24.7957764
興群鎰企業有限公司,99668036,07710018120191,新竹市光復里東明街１５７號,新竹市東區光復里,范秀珍　　　,84984709,有限公司,0770215,0770624,生產中,29機械設備製造業、25金屬製品製造業,293通用機械設備、251金屬刀具、手工具及模具,,模具,,120.987854,24.80295
伍立電線電纜股份有限公司,99668037,06210000062705,新竹市香山里中華路五段六０號,新竹市香山區香山里,鄧進原　　,47012978,股份有限公司,0620521,0620921,生產中,28電力設備及配備製造業,281發電、輸電及配電機械、283電線及配線器材、289其他電力設備及配備,,電線,,120.927551,24.7876415
智邦科技股份有限公司二廠,95B00122,,新竹科學園區新竹市東區工業東七路5號3樓,新竹市東區,郭飛龍,22099287,股份有限公司,,1080121,生產中,27電腦、電子產品及光學製品製造業,272通訊傳播設備,,交換器、閘道器、局端用無線通訊設備、其他用戶端設備,,121.010307,24.7750874
永生電子工業股份有限公司,99667612,06510000037118,新竹市埔頂里埔頂路廿三號一樓,新竹市東區埔頂里,賴慶麟　　　,47022666,股份有限公司,0650315,0660310,生產中,26電子零組件製造業,264光電材料及元件、269其他電子零組件,,冷陰極燈管、閃光燈管阻,,121.007942,24.7937984
元亨精業股份有限公司,99667613,07410018006074,新竹市振興里興學街二四號,新竹市東區振興里,曲曾蕃　　　,47317916,股份有限公司,0740118,0740215,生產中,28電力設備及配備製造業,284照明設備及配備,,裝飾燈串、汽車燈泡、聖誕燈泡,,120.967712,24.79799
含弘實業股份有限公司,99667614,07410000156286,新竹市埔前里中華路四段四三四巷一七號,新竹市香山區埔前里,蔡傳宗　　　,47263714,股份有限公司,0740510,0760811,生產中,22塑膠製品製造業,220塑膠製品,,塑膠製品,,120.939575,24.7922573
億泰玻璃工業有限公司,99667496,08210018120134,新竹市美山里中華路五段三三一巷七號,新竹市香山區美山里,蔡阿鳳　　　,84171891,有限公司,0820412,0830829,生產中,23非金屬礦物製品製造業,231玻璃及其製品,,玻璃管材、玻璃安瓶、玻璃管瓶、器皿,,120.920021,24.7765656
清筌工業股份有限公司,99667501,08210018120656,新竹市三民里中華路２段１１２號,新竹市東區三民里,李清欽　　　,84606811,股份有限公司,0821201,0821214,生產中,29機械設備製造業、25金屬製品製造業,291金屬加工用機械設備、293通用機械設備、292其他專用機械設備、251金屬刀具、手工具及模具,,自動送料機、自動包裝機,,120.97995,24.8074532
永鋒工業股份有限公司,99667505,07410018006290,新竹市興南里興南街５５號,新竹市北區興南里,林瑞珠　　,47320709,獨資,0740401,0740503,生產中,29機械設備製造業,293通用機械設備,,齒輪、齒輪零件,機械零件,120.962593,24.8022461
